Country Name,Country Code,Time,Time Code,Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment with advanced education, female (% of female labor force with advanced education) [SL.UEM.ADVN.FE.ZS]","Unemployment with advanced education, male (% of male labor force with advanced education) [SL.UEM.ADVN.MA.ZS]",Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],"Unemployment with basic education, female (% of female labor force with basic education) [SL.UEM.BASC.FE.ZS]","Unemployment with basic education, male (% of male labor force with basic education) [SL.UEM.BASC.MA.ZS]",Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment with intermediate education, female (% of female labor force with intermediate education) [SL.UEM.INTM.FE.ZS]","Unemployment with intermediate education, male (% of male labor force with intermediate education) [SL.UEM.INTM.MA.ZS]","Unemployment, female (% of female labor force) (modeled ILO estimate) [SL.UEM.TOTL.FE.ZS]","Unemployment, female (% of female labor force) (national estimate) [SL.UEM.TOTL.FE.NE.ZS]","Unemployment, male (% of male labor force) (modeled ILO estimate) [SL.UEM.TOTL.MA.ZS]","Unemployment, male (% of male labor force) (national estimate) [SL.UEM.TOTL.MA.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.FE.ZS]","Unemployment, youth female (% of female labor force ages 15-24) (national estimate) [SL.UEM.1524.FE.NE.ZS]","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.MA.ZS]","Unemployment, youth male (% of male labor force ages 15-24) (national estimate) [SL.UEM.1524.MA.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Gross intake ratio in first grade of primary education, female (% of relevant age group) [SE.PRM.GINT.FE.ZS]","Gross intake ratio in first grade of primary education, total (% of relevant age group) [SE.PRM.GINT.ZS]","Net intake rate in grade 1, female (% of official school-age population) [SE.PRM.NINT.FE.ZS]","Over-age students, primary (% of enrollment) [SE.PRM.OENR.ZS]","Gross intake ratio in first grade of primary education, male (% of relevant age group) [SE.PRM.GINT.MA.ZS]",Net intake rate in grade 1 (% of official school-age population) [SE.PRM.NINT.ZS],"Net intake rate in grade 1, male (% of official school-age population) [SE.PRM.NINT.MA.ZS]","Persistence to grade 5, female (% of cohort) [SE.PRM.PRS5.FE.ZS]","Persistence to grade 5, total (% of cohort) [SE.PRM.PRS5.ZS]","Persistence to last grade of primary, male (% of cohort) [SE.PRM.PRSL.MA.ZS]",Progression to secondary school (%) [SE.SEC.PROG.ZS],"Over-age students, primary, female (% of female enrollment) [SE.PRM.OENR.FE.ZS]","Over-age students, primary, male (% of male enrollment) [SE.PRM.OENR.MA.ZS]","Persistence to grade 5, male (% of cohort) [SE.PRM.PRS5.MA.ZS]","Persistence to last grade of primary, female (% of cohort) [SE.PRM.PRSL.FE.ZS]","Persistence to last grade of primary, total (% of cohort) [SE.PRM.PRSL.ZS]","Progression to secondary school, female (%) [SE.SEC.PROG.FE.ZS]","Repeaters, primary, female (% of female enrollment) [SE.PRM.REPT.FE.ZS]","Repeaters, primary, total (% of total enrollment) [SE.PRM.REPT.ZS]","Repeaters, primary, male (% of male enrollment) [SE.PRM.REPT.MA.ZS]","Progression to secondary school, male (%) [SE.SEC.PROG.MA.ZS]",Multidimensional poverty headcount ratio (UNDP) (% of population) [SI.POV.MPUN],Multidimensional poverty headcount ratio (World Bank) (% of population) [SI.POV.MPWB],Poverty gap at $2.15 a day (2017 PPP) (%) [SI.POV.GAPS],Poverty gap at $6.85 a day (2017 PPP) (%) [SI.POV.UMIC.GP],Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population) [SI.POV.LMIC],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP1.ZS],Poverty gap at $3.65 a day (2017 PPP) (%) [SI.POV.LMIC.GP],Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population) [SI.POV.UMIC],Poverty headcount ratio at societal poverty line (% of population) [SI.POV.SOPO],Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP2.ZS],Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.NOPR.ZS],Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.FBP2.ZS],Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.TOT1.ZS],Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.FBP1.ZS],Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%) [SH.UHC.FBPR.ZS],Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.TOT2.ZS],Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.TOTR.ZS],"Literacy rate, adult female (% of females ages 15 and above) [SE.ADT.LITR.FE.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth female (% of females ages 15-24) [SE.ADT.1524.LT.FE.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Literacy rate, adult male (% of males ages 15 and above) [SE.ADT.LITR.MA.ZS]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]","Literacy rate, youth male (% of males ages 15-24) [SE.ADT.1524.LT.MA.ZS]"
Ecuador,ECU,2022,YR2022,5.175,5.933,4.337,1.985,1.993,1.98,5.574,7.11,4.577,4.453,4.381,3.269,3.225,3.761,3.713,11.053,11.042,6.71,6.562,8.403,8.219,80.481,77.894,75.313,..,..,..,..,..,..,..,88.32250977,88.85186005,87.46910858,..,..,..,89.37941742,86.07247162,86.77217102,..,..,..,..,..,..,4,1,10.8,9.5,25.2,..,3.1,3.2,29.9,27.5,..,..,..,..,..,..,..,..,93,94,96.66999817,96.37000275,95,1.005900025,96.09999847
Ecuador,ECU,2023,YR2023,5.501,6.224,4.629,1.912,1.935,1.896,5.092,7.026,3.838,4.349,4.314,2.923,2.9,3.51,3.51,10.36,10.49,6.162,6.084,7.782,7.754,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7,1,10.9,10.3,..,..,3.3,3.8,29.6,26.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,2021,YR2021,15.277,25.077,10.677,4.885,11.64,4.29,7.039,14.583,5.776,15.924,16.091,5.569,5.627,7.441,7.441,42.743,42.522,13.067,12.893,18.21,17.62,72.608,70.221,67.935,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,2022,YR2022,15.183,26.758,9.668,4.705,14.883,3.772,6.804,17.752,5.091,18.283,18.516,4.987,5.051,7.344,7.344,47.625,50.466,12.64,12.946,19.058,18.871,72.557,70.159,67.869,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.94999695,74.5,91.73999786,92.23999786,79.98999786,0.98943001,92.72000122
"Egypt, Arab Rep.",EGY,2023,YR2023,14.175,25.851,8.533,4.313,8.617,3.678,6.085,15.098,4.43,18.234,15.329,4.972,4.617,7.334,6.753,47.766,38.042,12.645,12.118,19.073,16.912,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,2021,YR2021,6.081,6.418,5.697,3.623,3.241,3.848,6.169,7.489,5.137,4.763,4.757,4.022,4.017,4.327,4.327,14.053,13.891,7.667,7.76,9.804,9.988,75.149,70.748,66.078,..,..,..,..,..,..,..,95.05283356,93.90193176,90.52523804,..,..,..,92.80898285,93.82668304,92.13511658,..,..,..,..,..,..,6.3,1.4,10.1,8.7,24.6,..,3.2,3.6,28.4,24.7,..,..,..,..,..,..,..,..,..,..,98.30000305,98.06999969,..,1.004799962,97.83000183
El Salvador,SLV,2022,YR2022,5.189,5.922,4.372,2.601,2.567,2.622,3.978,4.75,3.37,3.3,3.295,2.787,2.783,2.999,2.999,11.121,11.194,5.585,5.673,7.48,7.701,75.813,71.475,66.837,..,..,..,..,..,..,..,94.67669678,95.18979645,94.71103668,..,..,..,95.68467712,93.87735748,94.30243683,..,..,..,..,..,..,5.5,1.3,9.9,8.6,26.6,..,3.1,3.4,27.5,23.9,..,..,..,..,..,..,..,..,..,..,98.56999969,98.26999664,..,1.006199956,97.95999908
El Salvador,SLV,2023,YR2023,4.01,4.066,3.945,2.485,2.739,2.323,4.449,5.25,3.807,3.369,3.356,2.725,2.714,2.992,2.992,9.702,9.711,5.517,5.65,6.956,7.231,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88,90,99,98,92,1,98
Equatorial Guinea,GNQ,2021,YR2021,..,..,..,..,..,..,..,..,..,9.935,..,8.33,..,8.976,..,18.592,..,16.124,..,17.237,..,62.726,60.594,58.781,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,2022,YR2022,..,..,..,..,..,..,..,..,..,9.429,..,7.803,..,8.455,..,17.015,..,14.831,..,15.821,..,63.261,61.19,59.432,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,2023,YR2023,..,..,..,..,..,..,..,..,..,9.376,..,7.692,..,8.367,..,16.662,..,14.619,..,15.548,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,2021,YR2021,..,..,..,..,..,..,..,..,..,6.862,..,5.551,..,6.177,..,11.739,..,9.555,..,10.589,..,68.655,66.536,64.35,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,2022,YR2022,..,..,..,..,..,..,..,..,..,6.383,..,5.071,..,5.695,..,10.714,..,8.689,..,9.647,..,68.678,66.604,64.457,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,2023,YR2023,..,..,..,..,..,..,..,..,..,6.295,..,4.943,..,5.586,..,10.51,..,8.529,..,9.467,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2021,YR2021,3.445,3.153,3.901,14.234,15.054,13.827,6.854,7.011,6.741,5.544,5.546,6.782,6.785,6.178,6.178,14.934,15.005,18.204,18.398,16.622,16.712,81.4,76.94390244,72.7,..,..,..,..,..,..,..,99.79689789,99.67302704,99.513237,..,..,..,99.55657959,99.79689789,99.65094757,..,..,..,..,..,..,0.4,0.2,0.4,0.4,22.8,..,0.3,0.3,0.7,10,..,..,..,..,..,..,..,..,99.87999725,99.87000275,99.98999786,99.98999786,99.87000275,1.000100017,99.98000336
Estonia,EST,2022,YR2022,3.654,3.289,4.256,12.007,12.416,11.801,5.895,6.139,5.723,5.061,5.061,6.066,6.066,5.571,5.571,16.35,16.48,20.663,20.977,18.392,18.561,82.4,77.94390244,73.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2023,YR2023,3.564,3.826,3.126,12.909,16.346,11.207,7.43,8.612,6.553,6.638,6.636,6.123,6.121,6.378,6.378,16.311,16.367,18.17,18.371,17.207,17.301,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,2021,YR2021,20.252,21.281,18.961,37.362,39.273,35.338,57.283,44.748,77.067,35.507,35.405,32.882,32.788,34.153,34.153,59.317,59.253,54.408,53.321,56.831,56.263,61.248,57.066,53.366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,2022,YR2022,..,..,..,..,..,..,..,..,..,36.984,..,33.828,..,35.359,..,60.605,..,56.111,..,58.33,..,60.599,56.36,52.647,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.41265869,90.74701691,98.77754974,98.65985107,91.11181641,1.002269983,98.55314636
Eswatini,SWZ,2023,YR2023,..,..,..,..,..,..,..,..,..,36.696,..,33.554,..,35.086,..,60.4,..,55.942,..,58.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,2021,YR2021,10.561,15.999,7.232,4.539,7.335,3.097,7.677,12.957,5.005,5.283,5.275,2.938,2.933,3.935,3.935,8.295,8.395,4.564,4.645,6.246,6.392,68.285,64.975,61.91,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,2022,YR2022,..,..,..,..,..,..,..,..,..,4.709,..,2.443,..,3.409,..,7.204,..,3.945,..,5.412,..,68.903,65.645,62.613,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,2023,YR2023,..,..,..,..,..,..,..,..,..,4.697,..,2.436,..,3.402,..,7.232,..,3.96,..,5.436,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.3,83.09756098,81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.4,83.3,81.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2021,YR2021,..,..,..,..,..,..,..,..,..,5.945,..,4.056,..,4.701,..,24.443,..,12.871,..,16.832,..,68.877,67.114,65.426,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.42814636,..,99.41342926,97.58000183,..,1.030367255,96.11000061
Fiji,FJI,2022,YR2022,..,..,..,..,..,..,..,..,..,5.689,..,3.802,..,4.446,..,22.8,..,12.081,..,15.778,..,70.239,68.312,66.465,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2023,YR2023,..,..,..,..,..,..,..,..,..,5.532,..,3.694,..,4.322,..,22.511,..,11.864,..,15.519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2021,YR2021,4.598,4.376,4.893,15.986,16.851,15.473,8.384,8.223,8.499,7.044,7.044,8.138,8.138,7.617,7.617,16.405,16.41,17.67,17.823,17.058,17.119,84.6,81.88536585,79.3,..,..,..,..,..,..,..,99.42024231,99.25409698,98.74481964,..,..,..,99.10060883,99.10128784,98.91628265,..,..,..,..,..,..,1.5,0,0,0,12.7,..,0,0,0.1,7.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2022,YR2022,3.915,3.067,5.003,13.542,17.215,11.121,7.494,7.623,7.395,6.367,6.368,7.047,7.048,6.719,6.719,13.987,14.008,14.283,14.374,14.138,14.19,83.8,81.18780488,78.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2023,YR2023,3.978,3.65,4.414,15.818,17.074,15.018,7.639,7.082,8.069,6.413,6.414,7.846,7.847,7.151,7.151,15.414,15.436,16.811,16.931,16.107,16.162,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2021,YR2021,5.321,5.185,5.478,14.444,14.058,14.739,8.48,9.028,8.017,7.771,7.769,7.971,7.968,7.874,7.871,19.313,19.537,19.257,19.468,19.283,19.5,85.5,82.32439024,79.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4,0,0.2,0.2,15.6,..,0.1,0.1,0.5,13.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2022,YR2022,4.733,4.664,4.813,13.118,12.468,13.615,8.17,8.552,7.853,7.137,7.129,7.469,7.469,7.308,7.303,16.573,16.776,18.926,19.235,17.851,18.104,85.2,82.22926829,79.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2023,YR2023,4.956,4.872,5.053,13.243,12.886,13.508,8.074,8.52,7.699,7.205,7.206,7.457,7.458,7.335,7.335,16.359,16.683,18.049,18.436,17.274,17.634,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,2021,YR2021,..,..,..,..,..,..,..,..,..,13.481,..,11.79,..,12.531,..,43.825,..,35.017,..,38.756,..,82.632,79.486,76.975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,2022,YR2022,..,..,..,..,..,..,..,..,..,12.909,..,11.101,..,11.888,..,41.835,..,33.587,..,37.08,..,85.977,83.55,81.329,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,2023,YR2023,..,..,..,..,..,..,..,..,..,12.76,..,10.97,..,11.749,..,41.327,..,33.186,..,36.637,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,2021,YR2021,..,..,..,..,..,..,..,..,..,29.949,..,15.416,..,21.218,..,44.96,..,33.181,..,38.295,..,68.494,65.821,63.488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.06620026,88.8583374,93.0406189,93.98143005,90.78768921,0.979839981,94.95532227
Gabon,GAB,2022,YR2022,..,..,..,..,..,..,..,..,..,29.066,..,14.663,..,20.399,..,42.701,..,31.798,..,36.548,..,68.359,65.694,63.361,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.04000092,85.69000244,92.62999725,90.63999939,86.30000305,1.042860031,88.66000366
Gabon,GAB,2023,YR2023,..,..,..,..,..,..,..,..,..,28.881,..,14.566,..,20.278,..,42.493,..,31.63,..,36.368,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,2021,YR2021,..,..,..,..,..,..,..,..,..,5.247,..,7.207,..,6.269,..,10.426,..,10.722,..,10.588,..,63.529,62.083,60.656,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.45228958,51.63740158,62.55218124,67.49284363,65.270401,0.86857003,72.01779175
"Gambia, The",GMB,2022,YR2022,..,..,..,..,..,..,..,..,..,5.311,..,6.781,..,6.076,..,10.093,..,10.228,..,10.167,..,64.344,62.906,61.481,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.25,58.66999817,79.86000061,74.69999695,65.30999756,1.12796998,69.63999939
"Gambia, The",GMB,2023,YR2023,10.724,13.513,8.555,6.465,5.742,7.233,11.404,11.782,11.074,5.776,5.813,7.134,7.18,6.479,6.479,10.881,10.68,10.751,10.605,10.811,10.641,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2021,YR2021,..,..,..,..,..,..,..,..,..,10.309,..,13.146,..,11.791,..,32.431,..,29.67,..,30.705,..,76.681,71.694,66.803,..,..,..,..,..,..,..,99.31732941,99.37439728,99.17281342,..,..,..,99.42687225,99.13712311,99.15599823,..,..,..,..,..,..,5.5,1.3,20.5,19.1,17.5,1.55,5.5,5.5,55.4,27.1,4.27,4.95,8.46,3.38,1.83,13.14,12.73,18.09,..,..,..,..,..,..,..
Georgia,GEO,2022,YR2022,..,..,..,..,..,..,..,..,..,10.243,..,12.928,..,11.647,..,32.812,..,28.867,..,30.346,..,76.461,71.587,66.76,..,..,..,..,..,..,..,..,96.97428131,..,..,..,..,..,..,96.87084961,..,..,..,..,..,..,4.3,1.2,16.8,15,15.6,..,4.3,4.3,47.7,25,..,..,..,..,..,..,..,..,100,100,100,100,100,1,100
Georgia,GEO,2023,YR2023,..,..,..,..,..,..,..,..,..,10.148,..,12.806,..,11.537,..,32.634,..,28.688,..,30.166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,2021,YR2021,2.404,2.377,2.425,7.686,6.578,8.497,3.097,2.661,3.519,3.14,3.14,3.987,3.987,3.594,3.594,6.303,6.297,6.966,6.972,6.665,6.662,83.3,80.7902439,78.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,2022,YR2022,1.877,2.049,1.741,6.788,6.05,7.332,2.704,2.311,3.092,2.797,2.798,3.401,3.402,3.12,3.12,4.858,4.853,7.039,7.019,6.04,6.028,83.2,80.70560976,78.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,2023,YR2023,2.149,2.361,1.977,6.322,5.61,6.842,2.571,2.316,2.821,2.836,2.837,3.27,3.271,3.068,3.068,5.234,5.219,6.555,6.529,5.949,5.927,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,2021,YR2021,3.847,4.02,3.745,2.948,3.504,2.442,3.871,4.286,3.591,3.634,3.594,3.144,2.843,3.384,3.195,6.018,1.469,6.212,0.874,6.117,1.156,66.014,63.795,61.63,..,..,..,..,..,..,..,89.30722046,92.43192291,91.39331055,..,..,..,95.54112244,85.43596649,88.42211151,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,2022,YR2022,5.084,6.249,4.32,2.166,2.521,1.75,5.999,6.813,5.32,3.425,3.124,2.754,2.572,3.084,2.87,5.365,5.225,5.641,5.155,5.505,5.191,66.13,63.945,61.805,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.83000183,85.86000061,..,0.921767175,89.86000061
Ghana,GHA,2023,YR2023,..,..,..,..,..,..,..,..,..,3.403,..,2.734,..,3.063,..,5.342,..,5.617,..,5.482,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
