Country Name,Country Code,Time,Time Code,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP [DP.DOD.DECD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP [DP.DOD.DECN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP [DP.DOD.DLSD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP [DP.DOD.DLSD.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, % of GDP [DP.DOD.DSTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DSCD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP [DP.DOD.DSDS.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DSIN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Loans, Nominal Value, % of GDP [DP.DOD.DSLO.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DSOA.CR.BC.Z1]"
Czechia,CZE,2023Q2,YR2023Q2,27.884378560815,38.0248489064154,13.343776135198,3.20330578959762,41.228154696013,..,36.0310496301489,38.815488547201,..,2.4119489110165,0.000717237795454607,..,39.1859892333134,36.2832602111656,..,34.4867554598036,..,1.79650475136208,0,..,2.90272902214776,..,2.87364705946037,..,0.0283647248919407,0.000717237795454607,2.04216546269957,..,1.45508602793709,..,0.587079434762486,0
Czechia,CZE,2023Q3,YR2023Q3,27.9098354651078,38.8593641571533,13.7650426288288,2.81551393678333,41.6748780939366,..,36.2794575796202,39.3516235716579,..,2.32256191203051,0.000692610248234177,..,40.3816149273492,37.513196223143,..,35.716352128378,..,1.79684409476507,0,..,2.86841870420614,..,2.83390806664509,..,0.0338180273128188,0.000692610248234177,1.29326316658742,..,0.801363376634793,..,0.491899789952623,0
Czechia,CZE,2023Q4,YR2023Q4,25.0483260806476,38.1933875404489,15.7757302334287,2.63066877362734,40.8240563140763,..,37.6042339776417,38.8845289206342,..,1.9388317236453,0.000695669796786977,..,40.2416756874038,37.6398706474205,..,35.7124977866544,..,1.92737286076615,0,..,2.60180503998329,..,2.58965050730736,..,0.0114588628791515,0.000695669796786977,0.582380626672479,..,0.582380626672479,..,0,0
Denmark,DNK,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,2021Q1,YR2021Q1,14.2272822549431,13.2234822482032,41.2685852689217,42.2723852756618,55.4958675238657,..,49.8770504062303,44.6882395007811,..,10.8076280230848,..,..,55.4958675238657,53.7900317910101,..,43.746804450408,..,10.0432273406022,..,..,1.70583573285574,..,0.941435050373161,..,0.764400682482576,..,..,..,0,..,0,..
Dominican Republic,DOM,2021Q2,YR2021Q2,13.4979910724154,12.5695390204196,38.1329808941342,39.0614329461299,51.6309719665493,..,47.4961083778785,41.7500153652173,..,9.88095660133203,..,..,51.6309719665493,50.4311458294598,..,41.2845882094253,..,9.1465576200344,..,..,1.19982613708963,..,0.465427155791994,..,0.734398981297635,..,..,..,0,..,0,..
Dominican Republic,DOM,2021Q3,YR2021Q3,12.792019309474,11.9459641228333,36.3221388062179,37.1681939928585,49.1141581156915,..,45.9074158207128,39.6832229837477,..,9.43093513194395,..,..,49.1141581156915,48.0457146582399,..,39.239866163635,..,8.80584849460492,..,..,1.06844345745173,..,0.443356820112706,..,0.625086637339027,..,..,..,0,..,0,..
Dominican Republic,DOM,2021Q4,YR2021Q4,12.1990236558704,11.3595156057559,35.3222143897877,36.1617224399021,47.5212380456578,..,44.1947126516655,38.4711437582838,..,9.05009428737406,..,..,47.5212380456578,46.452058338319,..,38.0460266680911,..,8.40603167022779,..,..,1.06917970733896,..,0.425117090192685,..,0.644062617146273,..,..,..,0,..,0,..
Dominican Republic,DOM,2022Q1,YR2022Q1,10.9827921968654,10.6793830883466,35.5112646630895,35.8146737716083,46.4940568599552,..,39.7782941627177,37.950306272883,..,8.54375058707225,..,..,46.4940568599552,45.1347061961764,..,37.1727242578536,..,7.96198193832292,..,..,1.35935066377884,..,0.777582015029498,..,0.581768648749338,..,..,..,..,..,..,..
Dominican Republic,DOM,2022Q2,YR2022Q2,11.7692275567557,11.4944170353839,34.1416876622049,34.4164981835767,45.9109152189608,..,36.0264635298244,37.6740485476804,..,8.23686667128031,..,..,45.9109152189606,44.1845782392643,..,36.5266907585537,..,7.65788748071067,..,..,1.72633697969639,..,1.14735778912675,..,0.578979190569638,..,..,..,..,..,..,..
Dominican Republic,DOM,2022Q3,YR2022Q3,11.7933632134552,11.5861993221418,32.1548346256853,32.3619985169987,43.9481978391404,..,33.3263064170535,36.2298204840541,..,7.71837735508627,..,..,43.9481978391404,42.1615659339377,..,35.0322575591686,..,7.12930837476913,..,..,1.7866319052026,..,1.19756292488545,..,0.589068980317148,..,..,..,..,..,..,..
Dominican Republic,DOM,2022Q4,YR2022Q4,11.4817125344987,11.1940074076124,32.5347136247178,32.8224187516041,44.0164261592167,..,35.5970543008998,36.1989337764201,..,7.81749238279667,..,..,44.0164261592167,42.171234621881,..,35.03660391844,..,7.13463070344095,..,..,1.84519153733573,..,1.16232985798002,..,0.682861679355706,..,..,..,..,..,..,..
Dominican Republic,DOM,2023Q1,YR2023Q1,11.7268362449162,11.8427400559578,32.7866049175183,32.6707011064767,44.5134411624342,..,35.8908873263461,36.2516833006451,..,8.26175786178914,..,..,44.5134411624342,43.1655087255006,..,35.6327939015433,..,7.53271482395739,..,..,1.34793243693352,..,0.618889399101779,..,0.729043037831743,..,..,..,..,..,..,..
Dominican Republic,DOM,2023Q2,YR2023Q2,11.6449850122999,11.7446470666462,32.4287068823746,32.3290448280283,44.0736918946745,..,35.8090154106646,35.9525855614762,..,8.12110633319826,..,..,44.0736918946745,42.7323795734459,..,35.4703610515974,..,7.26201852184848,..,..,1.34131232122864,..,0.482224509878857,..,0.859087811349781,..,..,..,..,..,..,..
Dominican Republic,DOM,2023Q3,YR2023Q3,11.6749622164631,12.2672401125963,32.922149609259,32.3298717131258,44.5971118257223,..,35.3106119835531,36.5391013531894,..,8.058010472533,..,..,44.5971118257223,43.3534996913643,..,36.150514605308,..,7.20298508605621,..,..,1.24361213435815,..,0.388586747881369,..,0.855025386476783,..,..,..,..,..,..,..
Dominican Republic,DOM,2023Q4,YR2023Q4,11.4344258294733,11.9758371474234,32.9829904603582,32.4415791424079,44.4174162898313,..,37.3889360015128,36.1962503093804,..,8.22116598045102,..,..,44.4174162898315,43.0798079398003,..,35.8158990104192,..,7.26390892938117,..,..,1.33760835003108,..,0.380351298961234,..,0.957257051069842,..,..,..,..,..,..,..
El Salvador,SLV,2021Q1,YR2021Q1,22.8989989669488,22.8989989669488,40.2344958937051,40.2344958937051,63.1334948606538,..,0.403533115046659,46.5725563231065,..,16.5609385375474,..,..,53.6314792968761,51.591727836,0,36.2134636858414,0,15.3782641501585,0,0,2.03975146087615,0,0.857077073487303,0,1.18267438738885,0,9.50201556377771,0,9.50201556377771,0,0,0
El Salvador,SLV,2021Q2,YR2021Q2,21.46601569193,21.46601569193,38.3596053397912,38.3596053397912,59.8256210317212,..,0.358004078351213,43.5717953363439,..,16.2538256953773,..,..,50.8022454043184,48.8481337459349,0,33.7422738132154,0,15.1058599327194,0,0,1.95411165838358,0,0.806145895725688,0,1.14796576265789,0,9.02337562740282,0,9.02337562740282,0,0,0
El Salvador,SLV,2021Q3,YR2021Q3,20.7134947619404,20.7134947619404,37.8162432295111,37.8162432295111,58.5297379914515,..,0.285674128767069,41.7007599525937,..,16.8289780388577,..,..,50.1401058061597,48.3074216074365,0,32.5550463999339,0,15.7523752075024,0,0,1.83268419872338,0,0.756081367368013,0,1.07660283135537,0,8.38963218529179,0,8.38963218529179,0,0,0
El Salvador,SLV,2021Q4,YR2021Q4,21.1986816677918,21.1986816677918,37.7536207301482,37.7536207301482,58.95230239794,..,0.221684591539843,41.3996605562743,..,17.5526418416658,..,..,49.8676359112488,47.9353004986634,0,31.4501459804757,0,16.4851545181877,0,0,1.93233541258535,0,0.864848089107267,0,1.06748732347808,0,9.08466648669128,0,9.08466648669128,0,0,0
El Salvador,SLV,2022Q1,YR2022Q1,21.0827954301033,21.0827954301033,36.8725608841327,36.8725608841327,57.9553563142361,..,0.215534392446553,40.5586887414948,..,17.3966675727412,..,..,49.6102338500057,44.5606706266853,0,31.3661401181549,0,13.1945305085304,0,0,5.04956322332046,0,0.847426159109647,0,4.20213706421081,0,8.34512246423033,0,8.34512246423033,0,0,0
El Salvador,SLV,2022Q2,YR2022Q2,20.4240164220828,20.4240164220828,35.8005498644999,35.8005498644999,56.2245662865827,..,0.179307611290053,39.3504600172263,..,16.8741062693564,..,..,48.357521920618,43.8953043571518,0,30.6387415575251,0,13.2565627996267,0,0,4.46221756346613,0,0.844674093736382,0,3.61754346972975,0,7.86704436596475,0,7.86704436596475,0,0,0
El Salvador,SLV,2022Q3,YR2022Q3,21.2855235401846,21.2855235401846,33.5013083090821,33.5013083090821,54.7868318492667,..,0.154162775320028,37.8332220420076,..,16.9536098072591,..,..,47.1040548124077,42.83154407071,0,29.3059718414853,0,13.5255722292247,0,0,4.27251074169765,0,0.844473163663252,0,3.42803757803439,0,7.68277703685906,0,7.68277703685906,0,0,0
El Salvador,SLV,2022Q4,YR2022Q4,22.0637955858493,22.0637955858493,33.2703044176957,33.2703044176957,55.334100003545,..,0.151772811110599,37.9320657337392,..,17.4020342698058,..,..,46.755003635863,43.3566218408501,0,29.2612777416228,0,14.0953440992273,0,0,3.39838179501295,0,0.0916916244344554,0,3.30669017057852,0,8.57909636768205,0,8.57909636768205,0,0,0
El Salvador,SLV,2023Q1,YR2023Q1,22.1477257188676,22.1477257188676,33.4880802407001,33.4880802407001,55.6358059595677,..,0.158874917269825,36.7190279660916,..,18.9167779934761,..,..,47.3050766151151,44.6370535644455,0,28.305012281019,0,16.3320412834267,0,0,2.66802305066945,0,0.0832863406199977,0,2.58473671004945,0,8.33072934445266,0,8.33072934445266,0,0,0
El Salvador,SLV,2023Q2,YR2023Q2,21.5244377861897,21.5244377861897,32.9731980616144,32.9731980616144,54.497635847804,..,0.192667570771294,35.8901814459402,..,18.6074544018638,..,..,46.4430206408733,44.699451578947,..,27.7709732468845,..,16.9284783320625,..,..,1.74356906192639,..,0.0645929921250733,..,1.67897606980132,..,8.05461520693077,..,8.05461520693077,..,..,..
El Salvador,SLV,2023Q3,YR2023Q3,21.5401429393062,21.5401429393062,32.495473838227,32.495473838227,54.0356314319372,..,0.232224222664591,35.7700527643995,..,18.2655786675377,..,..,45.6377924048884,43.4986701304796,..,27.3162532601713,..,16.1824168703083,..,..,2.13912227440868,..,0.0559604771793299,..,2.08316179722935,..,8.39783902704881,..,8.39783902704881,..,..,..
El Salvador,SLV,2023Q4,YR2023Q4,22.2291731346952,22.2291731346952,32.3660469726013,32.3660469726013,54.5952160948814,..,0.241518509622164,36.299288734635,..,18.2959273602463,..,..,47.2954733621139,44.6689982188168,..,28.3579796769779,..,16.3110185418388,..,..,2.62647514329727,..,0.641566324889797,..,1.98490881840747,..,7.29974273276744,..,7.29974273276744,..,..,..
Estonia,EST,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
