Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DSIN.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Loans, Nominal Value, % of GDP",DP.DOD.DSLO.CR.NF.Z1,0.355943749346732,0.275024224350725,0.226723440860357,0.254250436705553,0.189188217137518,0.260004800227901,0.249142689901219,0.246535198341284,0.301780416325163,0.293073288029157,0.229694069183922,0.206654480115699
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DSOA.CR.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.NF.Z1,0.673472942422264,0.617870931943044,0.591837097807939,0.562805681282072,0.527976224165124,0.492629232902273,0.46305473443906,0.355885904999233,0.328074582906238,0.293949065123186,0.276978451639927,0.267713765936869
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.NF.Z1,0.673472942422264,0.617870931943044,0.591837097807939,0.562805681282072,0.527976224165124,0.492629232902273,0.46305473443906,0.355885904999233,0.328074582906238,0.293949065123186,0.276978451639927,0.267713765936869
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.NF.Z1,0.673472942422264,0.617870931943044,0.591837097807939,0.562805681282072,0.527976224165124,0.492629232902273,0.46305473443906,0.355885904999233,0.328074583346471,0.293949065123186,0.276978451639927,0.267713766029296
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.NF.Z1,0.27370316125701,0.262310848451224,0.246546606093721,0.231588551367078,0.221833538866876,0.220315296359694,0.218005739278106,0.130327307320562,0.129226453045215,0.122481767981273,0.121628435924973,0.115208713360471
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.NF.Z1,0.398720120175811,0.354544502216557,0.344246886505743,0.330204393300499,0.30513508814217,0.271279624376098,0.245048995160954,0.225558597678671,0.198848130301256,0.171467297141912,0.155350015714954,0.152505052668825
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.NF.Z1,0.00104966098944321,0.00101558127526306,0.00104360520847497,0.00101273661449475,0.00100759715607874,0.00103431216648059,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.NF.Z1,0.673472942422264,0.617870931943044,0.591837097807939,0.562805681282072,0.527976224165124,0.492629232902273,0.46305473443906,0.355885904999233,0.328074583346471,0.293949065123186,0.276978451639927,0.267713766029296
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.M1.NF.Z1,0.605746690829408,0.55187407945578,0.533425555072687,0.464726741465142,0.425499731899989,0.393839094519651,0.363493387190502,0.294076462030131,0.269782380740473,0.245921926759503,0.238203435676041,0.16319858675811
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.NF.Z1,0.27370316125701,0.262310848451224,0.246546606093721,0.189239761709486,0.183141309108751,0.185359307321873,0.185027546967346,0.130327307320562,0.129226453045215,0.122481767981273,0.121628435924973,0.039305615123921
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.M1.NF.Z1,0.330993868582955,0.288547649729293,0.285835343770491,0.274474243141161,0.241350825635159,0.207445475031297,0.178465840223156,0.163749154709568,0.140555927695258,0.123440158778229,0.116574999751069,0.123892971634189
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.M1.NF.Z1,0.00104966098944321,0.00101558127526306,0.00104360520847497,0.00101273661449475,0.00100759715607874,0.00103431216648059,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.L1.NF.Z1,0.0677262515928559,0.0659968524872638,0.058411542735252,0.0980789398169303,0.102476492265136,0.0987901383826222,0.0995613472485579,0.0618094429691027,0.0582922026059984,0.048027138363683,0.0387750159638858,0.104515179271186
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.NF.Z1,..,..,..,0.042348789657593,0.0386922297581245,0.0349559890378211,0.0329781923107593,..,..,..,..,0.0759030982365496
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.L1.NF.Z1,0.0677262515928559,0.0659968524872638,0.058411542735252,0.0557301501593374,0.0637842625070111,0.063834149344801,0.0665831549377986,0.0618094429691027,0.0582922026059984,0.048027138363683,0.0387750159638858,0.0286120810346368
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",DP.DOD.DSTC.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DSCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DSIN.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Short-term, Loans, Nominal Value, % of GDP",DP.DOD.DSLO.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DSOA.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",DP.DOD.DSTC.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
