Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.L1.FC,41362361492.8252,41661530813.4185,39656228832.536,36073144178.7635,38065416702.0994,30849109652.4208,29073059471.6538,24288762490.6218,26926780132.2272,23604711479.4652,24919310585.2429,24652204027.9842
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Short-term, All instruments, Nominal Value, National Currency",DP.DOD.DSTC.CR.FC,1653706607862.35,1782407048502,1854242712144.2,1938067474136.2,1763242558302.9,1841619904920.1,1893908956440.9,2027480881170.1,1857794615310.5,1808683811603.4,1908493268617.5,1905030337407.2
Armenia,ARM,"Gross PSD, Financial Public Corp., Short-term, Currency and deposits, Nominal Value, National Currency",DP.DOD.DSCD.CR.FC,1632114533224.2,1766778143391.9,1842532841647.2,1917952034756.6,1743995069279.3,1812287952496.6,1867786881369,1974929419468.3,1833120741686.9,1781786076418.4,1811447643544.8,1878298634540.7
Armenia,ARM,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.FC,9706405000,9648937000,9705561000,9651405000,9706405000,14128574000,14295510000,15633350000,20881585000,17751568000,18098328000,22809224000
Armenia,ARM,"Gross PSD, Financial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DSIN.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Short-term, Loans, Nominal Value, National Currency",DP.DOD.DSLO.CR.FC,8707779543,0,..,0,0,0,0,0,0,0,0,0
